Timestep;Food;Prey;Prey2;Predators
175;92;0;0;123
176;92;0;0;123
177;93;0;0;123
178;93;0;0;123
179;93;0;0;123
180;93;0;0;123
181;93;0;0;123
182;93;0;0;123
183;93;0;0;123
184;93;0;0;123
185;94;0;0;123
186;95;0;0;123
187;95;0;0;123
188;96;0;0;123
189;97;0;0;123
190;98;0;0;123
191;98;0;0;123
192;98;0;0;123
193;98;0;0;123
194;98;0;0;123
195;99;0;0;123
196;99;0;0;123
197;99;0;0;123
198;101;0;0;123
199;102;0;0;123
200;102;0;0;123
201;104;0;0;123
202;104;0;0;123
203;104;0;0;123
204;104;0;0;123
205;105;0;0;123
206;107;0;0;123
207;107;0;0;123
208;107;0;0;123
209;108;0;0;123
210;109;0;0;123
211;110;0;0;123
212;110;0;0;123
213;111;0;0;123
214;111;0;0;123
215;111;0;0;123
216;112;0;0;123
217;113;0;0;123
218;113;0;0;123
219;114;0;0;123
220;115;0;0;123
221;116;0;0;123
222;116;0;0;123
223;117;0;0;123
224;117;0;0;123
225;117;0;0;123
226;117;0;0;123
227;119;0;0;123
228;120;0;0;123
229;120;0;0;123
230;120;0;0;123
231;120;0;0;123
232;120;0;0;123
233;120;0;0;122
234;120;0;0;122
235;120;0;0;122
236;120;0;0;122
237;120;0;0;122
238;120;0;0;122
239;120;0;0;122
240;120;0;0;122
241;120;0;0;121
242;120;0;0;120
243;120;0;0;120
244;120;0;0;120
245;120;0;0;120
246;120;0;0;120
247;120;0;0;120
248;120;0;0;120
249;120;0;0;120
250;120;0;0;119
251;120;0;0;117
252;120;0;0;117
253;120;0;0;117
254;120;0;0;116
255;120;0;0;115
256;120;0;0;115
257;120;0;0;114
258;120;0;0;114
259;120;0;0;114
260;120;0;0;112
261;120;0;0;111
262;120;0;0;109
263;120;0;0;107
264;120;0;0;106
265;120;0;0;105
266;120;0;0;103
267;120;0;0;103
268;120;0;0;103
269;120;0;0;103
270;120;0;0;102
271;120;0;0;102
272;120;0;0;101
273;120;0;0;100
274;120;0;0;98
275;120;0;0;98
276;120;0;0;97
277;120;0;0;97
278;120;0;0;97
279;120;0;0;97
280;120;0;0;96
281;120;0;0;96
282;120;0;0;96
283;120;0;0;95
284;120;0;0;94
285;120;0;0;93
286;120;0;0;92
287;120;0;0;92
288;120;0;0;90
289;120;0;0;89
290;120;0;0;88
291;120;0;0;87
292;120;0;0;86
293;120;0;0;86
294;120;0;0;86
295;120;0;0;86
296;120;0;0;85
297;120;0;0;85
298;120;0;0;83
299;120;0;0;83
300;120;0;0;83
301;120;0;0;83
302;120;0;0;81
303;120;0;0;81
304;120;0;0;81
305;120;0;0;80
306;120;0;0;80
307;120;0;0;78
308;120;0;0;78
309;120;0;0;75
310;120;0;0;75
311;120;0;0;74
312;120;0;0;73
313;120;0;0;72
314;120;0;0;72
315;120;0;0;72
316;120;0;0;72
317;120;0;0;72
318;120;0;0;72
319;120;0;0;72
320;120;0;0;71
321;120;0;0;71
322;120;0;0;70
323;120;0;0;70
324;120;0;0;69
325;120;0;0;69
326;120;0;0;68
327;120;0;0;68
328;120;0;0;67
329;120;0;0;67
330;120;0;0;67
331;120;0;0;67
332;120;0;0;67
333;120;0;0;67
334;120;0;0;67
335;120;0;0;67
336;120;0;0;64
337;120;0;0;63
338;120;0;0;62
339;120;0;0;62
340;120;0;0;62
341;120;0;0;62
342;120;0;0;62
343;120;0;0;62
344;120;0;0;62
345;120;0;0;61
346;120;0;0;60
347;120;0;0;60
348;120;0;0;60
349;120;0;0;60
350;120;0;0;60
351;120;0;0;60
352;120;0;0;60
353;120;0;0;60
354;120;0;0;57
355;120;0;0;57
356;120;0;0;57
357;120;0;0;56
358;120;0;0;56
359;120;0;0;56
360;120;0;0;56
361;120;0;0;54
362;120;0;0;54
363;120;0;0;53
364;120;0;0;53
365;120;0;0;53
366;120;0;0;53
367;120;0;0;52
368;120;0;0;52
369;120;0;0;52
370;120;0;0;52
371;120;0;0;52
372;120;0;0;51
373;120;0;0;50
374;120;0;0;50
375;120;0;0;50
376;120;0;0;49
377;120;0;0;49
378;120;0;0;47
379;120;0;0;47
380;120;0;0;47
381;120;0;0;46
382;120;0;0;45
383;120;0;0;45
384;120;0;0;45
385;120;0;0;45
386;120;0;0;45
387;120;0;0;45
388;120;0;0;45
389;120;0;0;44
390;120;0;0;44
391;120;0;0;44
392;120;0;0;44
393;120;0;0;44
394;120;0;0;44
395;120;0;0;44
396;120;0;0;43
397;120;0;0;42
398;120;0;0;42
399;120;0;0;42
400;120;0;0;42
401;120;0;0;42
402;120;0;0;42
403;120;0;0;42
404;120;0;0;40
405;120;0;0;40
406;120;0;0;39
407;120;0;0;38
408;120;0;0;37
409;120;0;0;37
410;120;0;0;37
411;120;0;0;36
412;120;0;0;36
413;120;0;0;36
414;120;0;0;36
415;120;0;0;36
416;120;0;0;36
417;120;0;0;35
418;120;0;0;35
419;120;0;0;35
420;120;0;0;35
421;120;0;0;35
422;120;0;0;35
423;120;0;0;35
424;120;0;0;35
425;120;0;0;35
426;120;0;0;34
427;120;0;0;33
428;120;0;0;33
429;120;0;0;32
430;120;0;0;32
431;120;0;0;32
432;120;0;0;32
