Timestep;Food;Prey1;Prey2;Predators
235;120;14;20;0
236;120;14;20;0
237;120;14;20;0
238;120;14;21;0
239;120;14;21;0
240;120;14;21;0
241;120;14;21;0
242;120;14;21;0
243;120;14;21;0
244;120;14;21;0
245;120;15;21;0
246;120;15;21;0
247;120;15;21;0
248;120;15;21;0
249;120;15;21;0
250;120;15;21;0
251;120;15;21;0
252;120;15;21;0
253;120;15;22;0
254;120;15;22;0
255;120;15;22;0
256;120;15;22;0
257;120;15;22;0
258;120;15;22;0
259;120;15;22;0
260;120;15;22;0
261;120;15;22;0
262;120;15;22;0
263;120;15;22;0
264;120;15;22;0
265;120;15;22;0
266;120;15;22;0
267;120;15;22;0
268;120;15;22;0
269;120;15;22;0
270;120;15;22;0
271;120;15;22;0
272;120;15;22;0
273;120;15;22;0
274;120;15;22;0
275;120;15;22;0
276;120;15;23;0
277;120;15;23;0
278;120;15;23;0
279;120;15;23;0
280;120;15;24;0
281;120;15;25;0
282;120;15;25;0
283;120;15;25;0
284;120;15;25;0
285;120;15;25;0
286;120;15;25;0
287;120;15;25;0
288;120;15;25;0
289;120;15;25;0
290;120;15;25;0
291;120;15;25;0
292;120;15;25;0
293;120;15;27;0
294;120;15;27;0
295;120;15;27;0
296;120;15;27;0
297;120;15;27;0
298;120;15;27;0
299;120;15;28;0
300;120;15;28;0
301;120;15;28;0
302;120;15;28;0
303;120;15;28;0
304;120;15;28;0
305;120;15;28;0
306;120;15;28;0
307;120;15;28;0
308;120;15;28;0
309;120;15;28;0
310;120;15;28;0
311;120;15;28;0
312;120;15;28;0
313;120;15;28;0
314;120;15;29;0
315;120;15;29;0
316;120;15;29;0
317;120;15;29;0
318;120;15;29;0
319;120;15;29;0
320;120;15;29;0
321;120;15;29;0
322;120;15;29;0
323;120;15;29;0
324;120;15;29;0
325;120;15;29;0
326;120;15;29;0
327;120;15;29;0
328;120;15;29;0
329;120;15;29;0
330;120;15;29;0
331;120;15;29;0
332;120;15;29;0
333;120;15;29;0
334;120;15;29;0
335;120;15;29;0
336;120;15;29;0
337;120;15;30;0
338;120;15;30;0
339;120;15;30;0
340;120;15;30;0
341;120;15;30;0
342;120;15;30;0
343;120;15;30;0
344;120;15;30;0
345;120;15;31;0
346;120;15;32;0
347;120;15;32;0
348;120;15;32;0
349;120;15;32;0
350;120;15;32;0
351;120;15;33;0
352;120;15;33;0
353;120;15;34;0
354;120;15;34;0
355;120;15;34;0
356;120;15;35;0
357;120;15;35;0
358;120;15;35;0
359;120;15;35;0
360;120;15;35;0
361;120;15;35;0
362;120;15;36;0
363;120;15;36;0
364;120;15;36;0
365;120;15;36;0
366;120;15;37;0
367;120;15;37;0
368;120;15;37;0
369;120;15;37;0
370;120;15;37;0
371;120;15;37;0
372;120;15;37;0
373;120;15;37;0
374;120;15;37;0
375;120;15;37;0
376;120;15;37;0
377;120;15;38;0
378;120;15;38;0
379;120;15;38;0
380;120;15;38;0
381;120;15;38;0
382;120;15;39;0
383;120;15;39;0
384;120;15;39;0
385;120;15;39;0
386;120;15;39;0
387;120;15;40;0
388;120;15;40;0
389;120;15;40;0
390;120;15;40;0
391;120;15;40;0
392;120;15;40;0
393;120;15;40;0
394;120;15;40;0
395;120;15;40;0
396;120;15;40;0
397;120;15;40;0
398;120;15;40;0
399;120;15;40;0
400;120;15;40;0
401;120;15;40;0
402;120;15;40;0
403;120;15;40;0
404;120;15;41;0
405;120;15;41;0
406;120;15;41;0
407;120;15;42;0
408;120;15;42;0
409;120;15;42;0
410;120;15;42;0
411;120;15;42;0
412;120;15;42;0
413;120;15;42;0
414;120;15;42;0
415;120;15;42;0
416;120;15;42;0
417;120;15;42;0
418;120;15;42;0
419;120;15;42;0
420;120;15;42;0
421;120;15;42;0
422;120;15;42;0
423;120;15;43;0
424;120;15;43;0
425;120;15;43;0
426;120;15;43;0
427;120;15;43;0
428;120;15;44;0
429;120;15;45;0
430;120;15;45;0
431;120;15;45;0
432;120;15;45;0
433;120;15;45;0
434;120;15;45;0
435;120;15;45;0
436;120;15;45;0
437;120;15;45;0
438;120;15;45;0
439;120;15;45;0
440;120;15;45;0
441;120;15;45;0
442;120;15;45;0
443;120;15;45;0
444;120;15;45;0
445;120;15;45;0
446;120;15;46;0
447;120;15;46;0
448;120;15;46;0
449;120;15;46;0
450;120;15;46;0
451;120;15;46;0
452;120;15;46;0
453;120;15;46;0
454;120;15;46;0
455;120;15;46;0
456;120;15;47;0
457;120;15;47;0
458;120;15;47;0
459;120;15;47;0
460;120;15;47;0
461;120;15;47;0
462;120;15;47;0
463;120;15;47;0
464;120;15;47;0
465;120;15;47;0
466;120;15;47;0
467;120;15;47;0
468;120;15;47;0
469;120;15;47;0
470;120;15;47;0
471;120;15;47;0
472;120;15;47;0
473;120;15;47;0
474;120;15;47;0
475;120;15;47;0
476;120;15;47;0
477;120;15;47;0
478;120;15;47;0
479;120;15;47;0
480;120;15;48;0
481;120;15;48;0
482;120;15;48;0
483;120;15;48;0
484;120;15;48;0
485;120;15;48;0
486;120;15;48;0
487;120;15;48;0
488;120;15;48;0
489;120;15;48;0
490;120;15;48;0
491;120;15;48;0
492;120;15;48;0
493;120;15;48;0
494;120;15;48;0
495;120;15;48;0
496;120;15;48;0
497;120;15;48;0
498;120;15;48;0
499;120;15;48;0
500;120;15;48;0
501;120;15;48;0
502;120;15;48;0
503;120;15;48;0
504;120;15;48;0
505;120;15;49;0
506;120;15;50;0
507;120;15;50;0
508;120;15;50;0
509;120;15;50;0
510;120;15;50;0
511;120;15;50;0
512;120;15;50;0
513;120;15;50;0
514;120;15;50;0
515;120;15;50;0
516;120;15;51;0
517;120;15;51;0
518;120;15;51;0
519;120;15;51;0
520;120;15;51;0
521;120;15;51;0
522;120;15;51;0
523;120;15;51;0
524;120;15;51;0
525;120;15;51;0
526;120;15;51;0
527;120;15;42;0
528;120;15;43;0
529;120;15;43;0
530;120;15;43;0
531;120;15;43;0
532;120;15;43;0
533;120;15;43;0
534;120;15;43;0
535;120;15;44;0
536;120;15;45;0
537;120;15;45;0
538;120;15;45;0
539;120;15;45;0
540;120;15;45;0
541;120;15;45;0
542;120;15;45;0
543;120;15;45;0
544;120;15;46;0
545;120;15;46;0
546;120;15;46;0
547;120;15;46;0
548;120;15;46;0
549;120;15;46;0
550;120;15;46;0
551;120;15;46;0
552;120;15;47;0
553;120;15;47;0
554;120;15;47;0
555;120;15;47;0
556;120;15;47;0
557;120;15;47;0
558;120;15;47;0
559;120;15;47;0
560;120;15;47;0
561;120;15;47;0
562;120;15;47;0
563;120;15;47;0
564;120;15;47;0
565;120;15;47;0
566;120;15;47;0
567;120;15;47;0
568;120;15;47;0
569;120;15;47;0
570;120;15;47;0
571;120;15;47;0
572;120;15;47;0
573;120;15;47;0
574;120;15;47;0
575;120;15;48;0
