Timestep;Food;Prey;Prey2;Predators
203;15;10;4;2
204;15;10;4;2
205;15;10;4;2
206;15;10;4;2
207;15;10;4;2
208;15;10;4;2
209;15;10;4;2
210;15;10;4;2
211;15;10;4;2
212;15;10;4;2
213;15;10;4;2
214;15;10;4;2
215;15;10;4;2
216;15;11;4;2
217;15;11;4;2
218;15;11;4;2
219;15;11;4;2
220;15;11;4;2
221;15;11;4;2
222;15;11;5;2
223;15;12;5;2
224;15;12;5;2
225;15;12;5;2
226;15;12;5;2
227;15;12;5;2
228;15;13;5;2
229;16;13;5;2
230;16;13;5;2
231;16;13;5;2
232;16;13;5;2
233;16;13;5;2
234;16;14;5;2
235;16;15;5;2
236;16;16;5;2
237;16;16;5;2
238;16;17;5;2
239;16;17;5;2
240;16;17;6;2
241;16;17;6;2
242;16;17;6;2
243;16;17;6;2
244;16;17;6;2
245;16;17;6;2
246;16;17;6;2
247;16;18;7;2
248;17;19;7;2
249;17;19;7;2
250;17;19;7;2
251;17;19;7;2
252;17;20;7;2
253;18;20;7;2
254;18;20;7;2
255;18;20;7;2
256;18;21;7;2
257;18;21;7;2
258;18;21;7;2
259;18;21;7;2
260;18;22;7;2
261;19;22;7;2
262;19;22;7;2
263;19;22;7;2
264;19;22;8;2
265;19;22;9;2
266;19;22;9;2
267;19;22;9;2
268;19;22;9;2
269;19;22;9;2
270;19;22;9;2
271;19;22;9;2
272;19;22;9;2
273;19;22;9;2
274;19;22;9;2
275;19;22;9;2
276;19;21;9;2
277;19;21;9;2
278;19;21;8;2
279;19;21;8;2
280;19;22;8;2
281;19;23;9;2
282;19;23;9;2
283;19;23;9;2
284;19;23;9;2
285;19;23;9;2
286;19;23;9;2
287;19;24;9;2
288;19;24;9;2
289;19;24;9;2
290;19;24;9;2
291;19;24;9;2
292;19;25;9;2
293;19;25;9;2
294;19;25;9;2
295;19;24;9;2
296;19;25;9;2
297;19;25;9;2
298;19;26;9;2
299;19;27;9;2
300;19;27;9;2
301;19;27;9;2
302;19;27;9;2
303;19;28;9;2
304;19;28;9;2
305;19;28;9;2
306;19;28;8;2
307;19;28;8;2
308;19;28;8;2
309;19;28;8;2
310;19;28;8;2
311;19;29;8;2
312;19;30;8;2
313;19;30;9;2
314;19;30;8;2
315;19;30;7;2
316;19;30;7;2
317;20;31;7;2
318;20;31;8;2
319;20;31;8;2
320;20;31;8;2
321;20;31;8;2
322;20;31;8;2
323;20;31;8;2
324;20;31;8;2
325;20;31;8;2
326;20;30;8;2
327;20;30;8;2
328;20;30;8;2
329;20;30;8;2
330;21;30;8;2
331;21;31;8;2
332;21;32;8;2
333;21;32;8;2
334;21;32;8;2
335;21;32;8;2
336;21;32;8;2
337;21;32;8;2
338;21;32;8;2
339;21;32;8;2
340;21;32;8;2
341;21;32;8;2
342;21;31;8;2
343;21;31;8;2
344;21;31;8;2
345;21;31;8;2
346;21;31;8;2
347;21;33;9;2
348;21;33;9;2
349;21;33;9;2
350;21;33;10;2
351;21;33;10;2
352;21;34;10;2
353;21;35;10;2
354;21;35;10;2
355;21;35;10;2
356;21;35;10;2
357;21;36;10;2
358;21;37;10;2
359;21;38;10;2
360;21;38;10;2
361;21;37;10;2
362;21;37;10;2
363;21;38;10;2
364;21;38;10;2
365;21;39;10;2
366;21;39;10;2
367;21;39;10;2
368;21;39;10;2
369;21;39;10;2
370;21;39;10;2
371;21;39;10;2
372;21;39;11;2
373;21;39;11;2
374;21;39;11;2
375;21;40;11;2
376;21;42;12;2
377;21;43;13;2
378;21;44;13;2
379;21;45;13;2
380;21;46;13;2
381;21;46;14;2
382;21;46;14;2
383;21;46;14;2
384;21;47;14;2
385;21;47;14;2
386;21;46;15;2
387;21;46;15;2
388;21;47;15;2
389;21;50;15;2
390;22;50;16;2
391;22;51;17;2
392;22;50;17;2
393;22;50;17;2
394;22;50;19;2
395;22;51;19;2
396;22;51;19;2
397;22;51;19;2
398;22;50;18;3
399;22;51;18;3
400;22;52;18;3
401;22;53;18;3
402;22;54;18;3
403;22;55;19;3
404;22;55;19;4
405;22;56;20;4
406;22;56;20;4
407;22;57;21;4
408;22;58;23;4
409;22;59;24;4
410;22;61;24;4
411;22;61;24;4
412;22;62;25;4
413;22;62;25;4
414;22;62;25;4
415;22;63;24;4
416;22;65;24;4
417;22;66;23;4
418;22;67;24;4
419;22;68;24;4
420;22;68;24;4
421;22;70;24;4
422;22;71;24;4
423;22;72;24;4
424;23;73;25;4
425;23;74;25;4
426;23;74;27;4
427;23;74;29;4
428;23;76;31;4
429;23;76;32;4
430;23;79;33;4
431;23;79;34;4
432;23;80;34;4
433;23;81;34;4
434;24;80;34;4
435;24;81;35;4
436;24;83;35;4
437;24;83;37;4
438;24;84;36;4
439;24;83;37;4
440;24;82;38;4
441;24;82;39;4
442;24;82;39;4
443;24;84;41;4
444;24;84;43;4
445;24;84;43;4
446;24;84;42;4
447;24;84;42;4
448;24;85;42;4
449;24;85;42;4
450;24;85;43;4
451;24;88;44;4
452;24;91;46;4
453;24;91;49;4
454;24;91;50;4
455;24;91;49;4
456;24;93;51;4
457;24;92;53;5
458;24;93;55;5
459;24;93;57;5
460;24;95;59;5
461;24;97;64;5
462;24;99;66;5
463;24;99;66;7
464;24;101;64;7
465;24;103;66;7
466;25;105;66;7
467;25;107;66;8
468;25;106;67;8
469;25;109;68;8
470;26;111;70;8
471;26;112;73;8
472;26;112;75;8
473;26;113;75;8
474;26;112;78;8
475;26;114;77;8
476;26;115;78;8
477;26;116;81;8
478;26;118;84;8
479;26;118;89;8
480;26;117;94;8
481;26;119;94;8
482;26;121;100;8
483;26;126;103;8
484;26;127;105;8
485;26;131;108;8
486;26;134;111;8
487;26;134;113;8
488;26;137;117;8
489;26;142;119;8
490;26;145;121;8
491;26;145;125;9
492;26;145;128;9
493;26;146;130;10
494;26;146;132;10
495;26;147;132;10
496;27;151;129;10
497;27;152;130;10
498;27;153;128;10
499;27;154;129;10
500;27;154;131;10
501;27;155;132;10
502;27;155;130;10
503;27;159;135;10
504;27;163;138;10
505;27;165;142;10
506;27;167;142;11
507;27;169;145;11
508;27;173;148;11
509;27;180;146;12
510;27;180;146;15
511;27;184;145;15
512;27;181;147;15
513;27;184;147;15
514;27;185;150;15
515;27;183;148;16
516;27;181;146;16
517;27;181;144;17
518;27;180;143;19
519;27;179;139;20
520;27;180;135;20
521;27;177;133;20
522;27;178;130;20
523;27;174;128;21
524;27;172;128;23
525;27;170;125;24
526;27;166;124;24
527;27;165;120;24
528;27;162;119;26
529;27;160;115;26
530;27;161;112;26
531;27;161;111;26
532;27;161;111;27
533;27;155;109;27
534;27;149;108;30
535;27;143;107;31
536;28;141;103;32
537;28;135;100;33
538;28;132;95;33
539;28;129;90;33
540;28;125;85;33
541;28;125;81;36
542;28;121;80;37
543;28;120;74;37
544;28;114;72;37
545;28;111;71;38
546;28;108;66;39
547;28;103;62;40
548;28;97;58;41
549;28;92;53;43
550;28;89;50;43
551;28;88;44;43
552;28;84;43;43
553;29;86;41;43
554;29;85;39;43
555;29;83;38;44
556;29;80;36;44
557;29;75;34;45
558;29;73;32;45
559;29;73;32;45
560;29;71;30;45
561;29;71;31;45
562;29;68;34;45
563;30;64;35;49
564;30;62;34;49
565;30;60;35;49
566;30;58;36;49
567;30;58;34;52
568;30;54;37;52
569;30;51;36;52
570;30;47;38;52
571;30;44;38;53
572;30;42;38;54
573;30;41;38;54
574;30;36;39;54
575;31;36;38;54
576;31;35;37;54
577;31;33;37;54
578;32;31;35;55
579;32;31;35;55
580;32;29;33;55
581;32;27;32;55
582;33;25;29;56
583;33;23;32;56
584;33;22;30;56
585;33;21;28;56
586;33;19;24;58
587;33;20;22;59
588;33;17;20;60
589;33;15;17;60
590;34;14;15;60
591;34;14;14;61
592;34;13;11;62
593;34;13;10;62
594;34;13;9;62
595;34;13;8;62
596;34;12;8;62
597;34;12;7;62
598;34;12;7;62
599;34;12;6;62
600;34;10;7;62
601;34;11;7;62
602;34;11;6;62
603;34;11;6;62
604;34;10;5;62
605;34;10;4;62
606;34;10;4;62
607;34;9;4;63
608;34;9;4;63
609;34;8;4;63
610;34;7;4;63
611;35;7;4;63
612;35;8;4;63
613;35;7;4;63
614;35;7;4;63
615;35;7;4;63
616;35;5;3;63
617;35;5;3;63
618;35;5;2;63
619;35;5;2;63
620;36;5;2;63
621;36;5;2;63
622;36;5;3;63
623;36;5;2;63
624;36;6;1;63
625;36;5;0;63
626;37;5;0;63
627;38;4;0;63
628;38;4;0;63
629;38;2;0;63
630;38;2;0;63
631;38;1;0;63
632;38;0;0;63
633;38;0;0;63
634;38;0;0;63
635;38;0;0;63
636;38;0;0;63
637;38;0;0;63
638;38;0;0;63
639;38;0;0;63
640;38;0;0;63
641;38;0;0;63
642;38;0;0;63
643;38;0;0;63
644;38;0;0;63
645;38;0;0;63
646;38;0;0;63
647;38;0;0;63
648;38;0;0;63
649;38;0;0;63
650;38;0;0;63
651;38;0;0;63
652;38;0;0;63
653;38;0;0;63
654;38;0;0;63
655;38;0;0;63
656;39;0;0;63
657;39;0;0;63
658;39;0;0;63
659;39;0;0;63
660;39;0;0;63
661;39;0;0;63
662;39;0;0;63
663;40;0;0;61
664;41;0;0;61
665;41;0;0;61
666;41;0;0;61
667;41;0;0;60
668;41;0;0;60
669;42;0;0;60
670;42;0;0;60
671;42;0;0;60
672;42;0;0;60
673;42;0;0;60
674;42;0;0;60
675;42;0;0;60
676;42;0;0;60
677;42;0;0;60
678;42;0;0;60
679;42;0;0;59
680;42;0;0;59
681;42;0;0;59
682;42;0;0;58
683;42;0;0;58
684;42;0;0;58
685;42;0;0;58
686;42;0;0;57
687;42;0;0;56
688;42;0;0;55
689;42;0;0;55
690;42;0;0;55
691;42;0;0;54
692;42;0;0;53
693;43;0;0;53
694;43;0;0;53
695;43;0;0;53
696;43;0;0;53
697;43;0;0;53
698;43;0;0;53
699;43;0;0;52
700;43;0;0;52
701;43;0;0;51
702;43;0;0;51
703;43;0;0;51
704;43;0;0;51
705;43;0;0;50
706;44;0;0;50
707;44;0;0;49
708;44;0;0;48
709;44;0;0;48
710;44;0;0;48
711;44;0;0;48
712;44;0;0;48
713;44;0;0;48
714;44;0;0;48
715;44;0;0;48
716;44;0;0;48
717;44;0;0;47
718;44;0;0;47
719;45;0;0;47
720;45;0;0;47
721;45;0;0;47
722;45;0;0;47
723;45;0;0;46
724;45;0;0;46
725;45;0;0;46
726;45;0;0;46
727;47;0;0;45
728;47;0;0;44
729;47;0;0;44
730;47;0;0;44
731;47;0;0;44
732;47;0;0;43
733;47;0;0;43
734;47;0;0;43
735;47;0;0;43
736;47;0;0;43
737;47;0;0;43
738;47;0;0;42
739;47;0;0;42
740;47;0;0;42
741;47;0;0;42
742;47;0;0;42
743;48;0;0;42
744;48;0;0;42
745;48;0;0;42
746;48;0;0;42
747;48;0;0;42
748;48;0;0;42
749;48;0;0;42
750;48;0;0;42
751;48;0;0;42
752;48;0;0;42
753;48;0;0;42
754;48;0;0;42
755;48;0;0;42
756;48;0;0;42
757;48;0;0;42
758;48;0;0;42
759;48;0;0;42
760;48;0;0;42
761;49;0;0;42
762;49;0;0;42
763;50;0;0;41
764;50;0;0;41
765;50;0;0;40
766;50;0;0;40
767;50;0;0;40
768;50;0;0;40
769;50;0;0;40
770;50;0;0;40
771;50;0;0;40
772;50;0;0;40
773;50;0;0;40
774;50;0;0;40
775;50;0;0;39
776;50;0;0;39
777;50;0;0;39
778;50;0;0;39
779;50;0;0;39
780;50;0;0;39
781;50;0;0;39
782;50;0;0;39
783;50;0;0;38
784;50;0;0;38
785;50;0;0;38
786;50;0;0;38
787;50;0;0;37
788;50;0;0;37
789;50;0;0;37
790;50;0;0;37
791;50;0;0;36
792;50;0;0;35
793;50;0;0;35
794;50;0;0;35
795;50;0;0;35
796;50;0;0;35
797;50;0;0;34
798;50;0;0;34
799;50;0;0;34
800;50;0;0;34
801;50;0;0;33
802;50;0;0;33
803;50;0;0;33
804;50;0;0;32
805;50;0;0;32
806;50;0;0;31
807;50;0;0;31
808;50;0;0;31
809;50;0;0;30
810;50;0;0;30
811;50;0;0;30
812;50;0;0;30
813;50;0;0;30
814;50;0;0;30
815;50;0;0;29
816;50;0;0;29
817;50;0;0;29
818;50;0;0;29
819;50;0;0;29
820;50;0;0;29
821;50;0;0;28
822;50;0;0;27
823;50;0;0;27
824;50;0;0;26
825;50;0;0;26
826;50;0;0;26
827;50;0;0;26
828;50;0;0;26
829;50;0;0;25
830;50;0;0;25
831;50;0;0;25
832;50;0;0;25
833;50;0;0;25
834;50;0;0;23
835;50;0;0;22
836;50;0;0;22
837;50;0;0;22
838;50;0;0;22
839;50;0;0;22
840;50;0;0;22
841;50;0;0;22
842;50;0;0;22
843;50;0;0;22
844;50;0;0;22
845;50;0;0;22
846;50;0;0;22
847;50;0;0;21
848;50;0;0;21
849;50;0;0;21
850;50;0;0;21
851;50;0;0;21
852;50;0;0;21
853;50;0;0;21
854;50;0;0;21
855;50;0;0;21
856;50;0;0;21
857;50;0;0;21
858;50;0;0;21
859;50;0;0;21
860;50;0;0;21
861;50;0;0;21
862;50;0;0;21
863;50;0;0;21
864;50;0;0;21
865;50;0;0;21
866;50;0;0;21
867;50;0;0;21
868;50;0;0;21
869;50;0;0;21
870;50;0;0;21
871;50;0;0;21
872;50;0;0;21
873;50;0;0;21
874;50;0;0;21
875;50;0;0;21
876;50;0;0;21
877;50;0;0;21
878;50;0;0;21
879;50;0;0;21
880;50;0;0;21
881;50;0;0;21
882;50;0;0;21
883;50;0;0;21
884;50;0;0;20
885;50;0;0;20
886;50;0;0;20
887;50;0;0;20
888;50;0;0;19
889;50;0;0;19
890;50;0;0;19
891;50;0;0;19
892;50;0;0;19
893;50;0;0;19
894;50;0;0;19
895;50;0;0;19
896;50;0;0;19
897;50;0;0;19
898;50;0;0;19
899;50;0;0;19
900;50;0;0;19
901;50;0;0;19
902;50;0;0;19
903;50;0;0;19
904;50;0;0;19
905;50;0;0;19
906;50;0;0;19
907;50;0;0;19
908;50;0;0;19
909;50;0;0;19
910;50;0;0;19
911;50;0;0;19
912;50;0;0;19
913;50;0;0;19
914;50;0;0;19
915;50;0;0;19
916;50;0;0;19
917;50;0;0;18
918;50;0;0;17
919;50;0;0;17
920;50;0;0;17
921;50;0;0;17
922;50;0;0;17
923;50;0;0;17
924;50;0;0;17
925;50;0;0;17
926;50;0;0;17
927;50;0;0;16
928;50;0;0;16
929;50;0;0;16
930;50;0;0;16
931;50;0;0;16
932;50;0;0;16
933;50;0;0;15
934;50;0;0;15
935;50;0;0;15
936;50;0;0;14
937;50;0;0;13
938;50;0;0;13
939;50;0;0;12
940;50;0;0;12
941;50;0;0;12
942;50;0;0;12
943;50;0;0;12
944;50;0;0;12
945;50;0;0;12
946;50;0;0;11
947;50;0;0;11
948;50;0;0;11
949;50;0;0;11
950;50;0;0;11
951;50;0;0;11
952;50;0;0;11
953;50;0;0;11
954;50;0;0;11
955;50;0;0;11
956;50;0;0;11
957;50;0;0;11
958;50;0;0;11
959;50;0;0;11
960;50;0;0;11
961;50;0;0;11
962;50;0;0;11
963;50;0;0;11
964;50;0;0;11
965;50;0;0;11
966;50;0;0;11
967;50;0;0;11
968;50;0;0;11
969;50;0;0;11
970;50;0;0;10
971;50;0;0;9
972;50;0;0;9
973;50;0;0;9
974;50;0;0;9
975;50;0;0;9
976;50;0;0;9
977;50;0;0;9
978;50;0;0;9
979;50;0;0;9
980;50;0;0;9
981;50;0;0;9
982;50;0;0;9
983;50;0;0;9
984;50;0;0;9
985;50;0;0;9
986;50;0;0;9
987;50;0;0;9
988;50;0;0;9
989;50;0;0;9
990;50;0;0;8
991;50;0;0;8
992;50;0;0;8
993;50;0;0;8
994;50;0;0;8
995;50;0;0;8
996;50;0;0;8
997;50;0;0;8
998;50;0;0;8
999;50;0;0;8
1000;50;0;0;8
1001;50;0;0;8
1002;50;0;0;8
1003;50;0;0;7
1004;50;0;0;7
1005;50;0;0;7
1006;50;0;0;7
1007;50;0;0;7
1008;50;0;0;7
1009;50;0;0;6
1010;50;0;0;6
1011;50;0;0;6
1012;50;0;0;6
1013;50;0;0;6
1014;50;0;0;5
1015;50;0;0;5
1016;50;0;0;5
1017;50;0;0;5
1018;50;0;0;5
1019;50;0;0;5
1020;50;0;0;5
1021;50;0;0;5
1022;50;0;0;5
1023;50;0;0;5
1024;50;0;0;5
1025;50;0;0;5
1026;50;0;0;5
1027;50;0;0;5
1028;50;0;0;5
1029;50;0;0;5
1030;50;0;0;5
1031;50;0;0;5
1032;50;0;0;5
1033;50;0;0;5
1034;50;0;0;5
1035;50;0;0;5
1036;50;0;0;5
1037;50;0;0;5
1038;50;0;0;5
1039;50;0;0;5
1040;50;0;0;5
1041;50;0;0;5
1042;50;0;0;5
1043;50;0;0;5
1044;50;0;0;5
1045;50;0;0;5
1046;50;0;0;5
1047;50;0;0;5
1048;50;0;0;5
1049;50;0;0;5
1050;50;0;0;5
1051;50;0;0;5
1052;50;0;0;5
1053;50;0;0;5
1054;50;0;0;5
1055;50;0;0;5
1056;50;0;0;5
1057;50;0;0;5
1058;50;0;0;3
1059;50;0;0;3
1060;50;0;0;3
1061;50;0;0;3
1062;50;0;0;3
1063;50;0;0;3
1064;50;0;0;3
1065;50;0;0;3
1066;50;0;0;2
1067;50;0;0;2
1068;50;0;0;2
1069;50;0;0;2
1070;50;0;0;1
1071;50;0;0;1
1072;50;0;0;1
1073;50;0;0;1
1074;50;0;0;1
1075;50;0;0;1
1076;50;0;0;1
1077;50;0;0;1
1078;50;0;0;1
1079;50;0;0;1
1080;50;0;0;1
1081;50;0;0;1
1082;50;0;0;1
1083;50;0;0;0
1084;50;0;0;0
1085;50;0;0;0
1086;50;0;0;0
1087;50;0;0;0
1088;50;0;0;0
1089;50;0;0;0
1090;50;0;0;0
1091;50;0;0;0
1092;50;0;0;0
1093;50;0;0;0
1094;50;0;0;0
1095;50;0;0;0
1096;50;0;0;0
1097;50;0;0;0
1098;50;0;0;0
1099;50;0;0;0
1100;50;0;0;0
1101;50;0;0;0
1102;50;0;0;0
1103;50;0;0;0
1104;50;0;0;0
1105;50;0;0;0
1106;50;0;0;0
1107;50;0;0;0
1108;50;0;0;0
1109;50;0;0;0
1110;50;0;0;0
1111;50;0;0;0
1112;50;0;0;0
1113;50;0;0;0
1114;50;0;0;0
1115;50;0;0;0
1116;50;0;0;0
1117;50;0;0;0
1118;50;0;0;0
1119;50;0;0;0
1120;50;0;0;0
1121;50;0;0;0
1122;50;0;0;0
1123;50;0;0;0
1124;50;0;0;0
1125;50;0;0;0
1126;50;0;0;0
1127;50;0;0;0
1128;50;0;0;0
1129;50;0;0;0
1130;50;0;0;0
1131;50;0;0;0
1132;50;0;0;0
1133;50;0;0;0
1134;50;0;0;0
1135;50;0;0;0
1136;50;0;0;0
1137;50;0;0;0
1138;50;0;0;0
1139;50;0;0;0
1140;50;0;0;0
1141;50;0;0;0
1142;50;0;0;0
1143;50;0;0;0
1144;50;0;0;0
1145;50;0;0;0
1146;50;0;0;0
1147;50;0;0;0
1148;50;0;0;0
1149;50;0;0;0
1150;50;0;0;0
1151;50;0;0;0
1152;50;0;0;0
1153;50;0;0;0
1154;50;0;0;0
1155;50;0;0;0
1156;50;0;0;0
1157;50;0;0;0
1158;50;0;0;0
1159;50;0;0;0
1160;50;0;0;0
1161;50;0;0;0
1162;50;0;0;0
1163;50;0;0;0
1164;50;0;0;0
1165;50;0;0;0
1166;50;0;0;0
1167;50;0;0;0
1168;50;0;0;0
1169;50;0;0;0
1170;50;0;0;0
1171;50;0;0;0
1172;50;0;0;0
1173;50;0;0;0
1174;50;0;0;0
1175;50;0;0;0
1176;50;0;0;0
1177;50;0;0;0
1178;50;0;0;0
1179;50;0;0;0
1180;50;0;0;0
1181;50;0;0;0
1182;50;0;0;0
1183;50;0;0;0
1184;50;0;0;0
1185;50;0;0;0
1186;50;0;0;0
1187;50;0;0;0
1188;50;0;0;0
1189;50;0;0;0
1190;50;0;0;0
1191;50;0;0;0
1192;50;0;0;0
1193;50;0;0;0
1194;50;0;0;0
1195;50;0;0;0
1196;50;0;0;0
1197;50;0;0;0
1198;50;0;0;0
1199;50;0;0;0
1200;50;0;0;0
1201;50;0;0;0
1202;50;0;0;0
1203;50;0;0;0
1204;50;0;0;0
1205;50;0;0;0
1206;50;0;0;0
1207;50;0;0;0
1208;50;0;0;0
1209;50;0;0;0
1210;50;0;0;0
1211;50;0;0;0
1212;50;0;0;0
1213;50;0;0;0
1214;50;0;0;0
1215;50;0;0;0
1216;50;0;0;0
1217;50;0;0;0
1218;50;0;0;0
1219;50;0;0;0
1220;50;0;0;0
1221;50;0;0;0
1222;50;0;0;0
1223;50;0;0;0
1224;50;0;0;0
1225;50;0;0;0
1226;50;0;0;0
1227;50;0;0;0
1228;50;0;0;0
1229;50;0;0;0
1230;50;0;0;0
1231;50;0;0;0
1232;50;0;0;0
1233;50;0;0;0
1234;50;0;0;0
1235;50;0;0;0
1236;50;0;0;0
