Timestep;Food;Prey1;Prey2;Predators
167;86;38;1;118
168;86;34;1;118
169;86;30;0;118
170;86;28;0;118
171;86;26;0;118
172;86;23;0;118
173;86;21;0;119
174;86;18;0;119
175;86;16;0;119
176;87;15;0;119
177;88;14;0;119
178;88;13;0;119
179;89;11;0;119
180;90;9;0;120
181;90;7;0;120
182;90;4;0;120
183;91;3;0;121
184;91;1;0;121
185;91;0;0;121
186;91;0;0;121
187;91;0;0;121
188;92;0;0;121
189;94;0;0;121
190;94;0;0;121
191;95;0;0;121
192;95;0;0;121
193;95;0;0;121
194;95;0;0;121
195;96;0;0;121
196;96;0;0;121
197;96;0;0;121
198;98;0;0;121
199;99;0;0;121
200;101;0;0;121
201;102;0;0;121
202;102;0;0;121
203;104;0;0;121
204;106;0;0;121
205;106;0;0;121
206;107;0;0;121
207;107;0;0;121
208;107;0;0;121
209;108;0;0;121
210;109;0;0;121
211;109;0;0;121
212;110;0;0;121
213;112;0;0;121
214;113;0;0;121
215;113;0;0;121
216;113;0;0;121
217;113;0;0;121
218;113;0;0;121
219;115;0;0;121
220;116;0;0;121
221;117;0;0;121
222;118;0;0;121
223;119;0;0;121
224;119;0;0;121
225;119;0;0;121
226;119;0;0;121
227;120;0;0;121
228;120;0;0;121
229;120;0;0;121
230;120;0;0;121
231;120;0;0;121
232;120;0;0;121
233;120;0;0;121
234;120;0;0;121
235;120;0;0;121
236;120;0;0;121
237;120;0;0;121
238;120;0;0;121
239;120;0;0;121
240;120;0;0;121
241;120;0;0;120
242;120;0;0;120
243;120;0;0;120
244;120;0;0;120
245;120;0;0;120
246;120;0;0;120
247;120;0;0;120
248;120;0;0;120
249;120;0;0;120
250;120;0;0;120
251;120;0;0;120
252;120;0;0;120
253;120;0;0;120
254;120;0;0;119
255;120;0;0;119
256;120;0;0;119
257;120;0;0;119
258;120;0;0;119
259;120;0;0;119
260;120;0;0;119
261;120;0;0;119
262;120;0;0;119
263;120;0;0;118
264;120;0;0;117
265;120;0;0;117
266;120;0;0;117
267;120;0;0;117
268;120;0;0;116
269;120;0;0;115
270;120;0;0;113
271;120;0;0;112
272;120;0;0;112
273;120;0;0;111
274;120;0;0;108
275;120;0;0;107
276;120;0;0;107
277;120;0;0;105
278;120;0;0;104
279;120;0;0;102
280;120;0;0;102
281;120;0;0;100
282;120;0;0;99
283;120;0;0;98
284;120;0;0;97
285;120;0;0;95
286;120;0;0;94
287;120;0;0;93
288;120;0;0;89
289;120;0;0;88
290;120;0;0;87
291;120;0;0;86
292;120;0;0;85
293;120;0;0;85
294;120;0;0;85
295;120;0;0;82
296;120;0;0;81
297;120;0;0;80
298;120;0;0;80
299;120;0;0;79
300;120;0;0;79
301;120;0;0;76
302;120;0;0;76
303;120;0;0;76
304;120;0;0;75
305;120;0;0;75
306;120;0;0;75
307;120;0;0;74
308;120;0;0;73
309;120;0;0;72
310;120;0;0;72
311;120;0;0;72
312;120;0;0;72
313;120;0;0;72
314;120;0;0;70
315;120;0;0;70
316;120;0;0;70
317;120;0;0;68
318;120;0;0;68
319;120;0;0;67
320;120;0;0;66
321;120;0;0;66
322;120;0;0;66
323;120;0;0;66
324;120;0;0;66
325;120;0;0;66
326;120;0;0;66
327;120;0;0;66
328;120;0;0;64
329;120;0;0;62
330;120;0;0;61
331;120;0;0;61
332;120;0;0;61
333;120;0;0;60
334;120;0;0;60
335;120;0;0;60
336;120;0;0;58
337;120;0;0;58
338;120;0;0;58
339;120;0;0;56
340;120;0;0;54
341;120;0;0;54
342;120;0;0;54
343;120;0;0;54
344;120;0;0;54
345;120;0;0;53
346;120;0;0;53
347;120;0;0;51
348;120;0;0;51
349;120;0;0;51
350;120;0;0;51
351;120;0;0;51
352;120;0;0;51
353;120;0;0;51
354;120;0;0;51
355;120;0;0;50
356;120;0;0;50
357;120;0;0;50
358;120;0;0;49
359;120;0;0;47
360;120;0;0;46
361;120;0;0;46
362;120;0;0;45
363;120;0;0;45
364;120;0;0;44
365;120;0;0;43
366;120;0;0;41
367;120;0;0;41
368;120;0;0;41
369;120;0;0;41
370;120;0;0;41
371;120;0;0;41
372;120;0;0;40
373;120;0;0;40
374;120;0;0;39
375;120;0;0;39
376;120;0;0;39
377;120;0;0;39
378;120;0;0;39
379;120;0;0;38
380;120;0;0;38
381;120;0;0;38
382;120;0;0;38
383;120;0;0;38
384;120;0;0;38
385;120;0;0;38
386;120;0;0;37
387;120;0;0;36
388;120;0;0;36
389;120;0;0;36
390;120;0;0;36
391;120;0;0;35
392;120;0;0;35
393;120;0;0;34
394;120;0;0;33
395;120;0;0;31
396;120;0;0;31
397;120;0;0;31
398;120;0;0;29
399;120;0;0;29
400;120;0;0;29
401;120;0;0;28
402;120;0;0;28
403;120;0;0;28
404;120;0;0;28
405;120;0;0;27
406;120;0;0;26
407;120;0;0;26
408;120;0;0;25
409;120;0;0;25
410;120;0;0;25
411;120;0;0;25
412;120;0;0;24
413;120;0;0;24
414;120;0;0;24
415;120;0;0;23
416;120;0;0;23
417;120;0;0;23
418;120;0;0;23
419;120;0;0;22
420;120;0;0;20
421;120;0;0;20
422;120;0;0;20
423;120;0;0;19
424;120;0;0;18
425;120;0;0;17
426;120;0;0;17
427;120;0;0;17
428;120;0;0;17
429;120;0;0;17
430;120;0;0;17
431;120;0;0;17
432;120;0;0;17
433;120;0;0;17
434;120;0;0;16
435;120;0;0;16
436;120;0;0;16
437;120;0;0;16
438;120;0;0;15
439;120;0;0;15
440;120;0;0;15
441;120;0;0;15
442;120;0;0;15
443;120;0;0;15
444;120;0;0;15
445;120;0;0;15
446;120;0;0;14
447;120;0;0;14
448;120;0;0;14
449;120;0;0;14
450;120;0;0;14
451;120;0;0;13
452;120;0;0;13
453;120;0;0;13
454;120;0;0;13
455;120;0;0;13
456;120;0;0;13
457;120;0;0;13
458;120;0;0;13
459;120;0;0;13
460;120;0;0;13
461;120;0;0;12
462;120;0;0;11
463;120;0;0;11
464;120;0;0;11
465;120;0;0;11
466;120;0;0;11
467;120;0;0;10
468;120;0;0;10
469;120;0;0;10
470;120;0;0;10
471;120;0;0;10
472;120;0;0;10
473;120;0;0;10
474;120;0;0;10
475;120;0;0;10
476;120;0;0;10
477;120;0;0;10
478;120;0;0;10
479;120;0;0;10
480;120;0;0;10
481;120;0;0;9
482;120;0;0;9
483;120;0;0;8
484;120;0;0;8
485;120;0;0;8
486;120;0;0;8
487;120;0;0;8
488;120;0;0;8
489;120;0;0;7
490;120;0;0;7
491;120;0;0;7
492;120;0;0;7
493;120;0;0;7
494;120;0;0;7
495;120;0;0;7
496;120;0;0;7
497;120;0;0;7
498;120;0;0;7
499;120;0;0;7
500;120;0;0;7
501;120;0;0;7
502;120;0;0;5
503;120;0;0;5
504;120;0;0;5
505;120;0;0;5
506;120;0;0;5
507;120;0;0;5
508;120;0;0;5
509;120;0;0;5
510;120;0;0;5
511;120;0;0;5
512;120;0;0;5
513;120;0;0;4
514;120;0;0;4
515;120;0;0;4
516;120;0;0;4
517;120;0;0;4
518;120;0;0;4
519;120;0;0;4
520;120;0;0;4
521;120;0;0;4
522;120;0;0;4
523;120;0;0;3
524;120;0;0;3
525;120;0;0;2
526;120;0;0;2
527;120;0;0;2
528;120;0;0;2
529;120;0;0;2
530;120;0;0;2
531;120;0;0;1
532;120;0;0;1
533;120;0;0;1
534;120;0;0;0
535;120;0;0;0
536;120;0;0;0
537;120;0;0;0
538;120;0;0;0
539;120;0;0;0
540;120;0;0;0
541;120;0;0;0
542;120;0;0;0
543;120;0;0;0
544;120;0;0;0
545;120;0;0;0
546;120;0;0;0
547;120;0;0;0
548;120;0;0;0
549;120;0;0;0
550;120;0;0;0
551;120;0;0;0
552;120;0;0;0
553;120;0;0;0
554;120;0;0;0
555;120;0;0;0
556;120;0;0;0
557;120;0;0;0
558;120;0;0;0
559;120;0;0;0
560;120;0;0;0
561;120;0;0;0
562;120;0;0;0
563;120;0;0;0
564;120;0;0;0
565;120;0;0;0
566;120;0;0;0
567;120;0;0;0
568;120;0;0;0
569;120;0;0;0
570;120;0;0;0
571;120;0;0;0
572;120;0;0;0
573;120;0;0;0
574;120;0;0;0
575;120;0;0;0
576;120;0;0;0
577;120;0;0;0
578;120;0;0;0
579;120;0;0;0
580;120;0;0;0
581;120;0;0;0
582;120;0;0;0
583;120;0;0;0
584;120;0;0;0
585;120;0;0;0
586;120;0;0;0
587;120;0;0;0
588;120;0;0;0
589;120;0;0;0
590;120;0;0;0
591;120;0;0;0
592;120;0;0;0
593;120;0;0;0
594;120;0;0;0
595;120;0;0;0
596;120;0;0;0
597;120;0;0;0
598;120;0;0;0
599;120;0;0;0
600;120;0;0;0
601;120;0;0;0
602;120;0;0;0
603;120;0;0;0
604;120;0;0;0
605;120;0;0;0
606;120;0;0;0
607;120;0;0;0
608;120;0;0;0
609;120;0;0;0
610;120;0;0;0
611;120;0;0;0
612;120;0;0;0
613;120;0;0;0
614;120;0;0;0
615;120;0;0;0
616;120;0;0;0
617;120;0;0;0
618;120;0;0;0
619;120;0;0;0
620;120;0;0;0
621;120;0;0;0
622;120;0;0;0
623;120;0;0;0
624;120;0;0;0
625;120;0;0;0
626;120;0;0;0
627;120;0;0;0
628;120;0;0;0
629;120;0;0;0
630;120;0;0;0
631;120;0;0;0
632;120;0;0;0
633;120;0;0;0
634;120;0;0;0
635;120;0;0;0
636;120;0;0;0
637;120;0;0;0
638;120;0;0;0
639;120;0;0;0
640;120;0;0;0
641;120;0;0;0
642;120;0;0;0
643;120;0;0;0
644;120;0;0;0
645;120;0;0;0
646;120;0;0;0
647;120;0;0;0
648;120;0;0;0
649;120;0;0;0
650;120;0;0;0
651;120;0;0;0
652;120;0;0;0
653;120;0;0;0
654;120;0;0;0
655;120;0;0;0
656;120;0;0;0
657;120;0;0;0
658;120;0;0;0
659;120;0;0;0
660;120;0;0;0
661;120;0;0;0
662;120;0;0;0
663;120;0;0;0
664;120;0;0;0
665;120;0;0;0
666;120;0;0;0
667;120;0;0;0
668;120;0;0;0
669;120;0;0;0
670;120;0;0;0
671;120;0;0;0
672;120;0;0;0
673;120;0;0;0
