Timestep;Food;Prey1;Prey2;Predators
0;45;18;12;3
1;45;20;14;3
2;45;22;14;3
3;45;22;14;3
4;45;23;16;3
5;45;26;16;3
6;45;26;16;3
7;46;26;16;3
8;46;26;15;3
9;46;26;16;3
10;46;28;17;3
11;46;30;18;3
12;46;32;18;3
13;46;33;19;3
14;46;34;21;3
15;46;35;22;3
16;47;35;22;3
17;47;35;23;3
18;47;36;23;3
19;47;40;23;3
20;47;44;23;3
21;47;46;22;3
22;47;47;25;3
23;47;49;25;3
24;47;52;25;3
25;47;54;25;3
26;47;57;25;3
27;48;60;26;3
28;49;60;26;3
29;49;63;26;4
30;49;62;27;4
31;50;63;26;4
32;50;63;26;4
33;50;66;27;4
34;50;74;27;4
35;50;77;29;4
36;50;76;29;4
37;50;77;29;4
38;50;78;29;3
39;50;80;29;3
40;50;83;31;3
41;52;87;32;3
42;52;89;32;3
43;52;93;34;3
44;52;97;38;3
45;52;99;39;3
46;52;100;39;4
47;52;102;41;4
48;52;104;42;4
49;52;105;43;4
50;52;106;42;4
51;52;110;43;4
52;52;111;43;4
53;52;114;46;4
54;52;114;46;4
55;52;119;47;4
56;52;122;49;5
57;52;129;51;5
58;52;135;48;5
59;52;138;47;5
60;52;140;47;5
61;52;144;47;5
62;53;150;47;5
63;53;157;49;5
64;53;165;48;5
65;53;174;48;5
66;53;186;49;5
67;53;194;49;5
68;53;209;48;5
69;53;219;48;5
70;53;230;47;6
71;53;234;47;7
72;54;236;49;8
73;54;244;50;8
74;54;251;51;9
75;54;256;52;9
76;54;267;51;9
77;54;271;51;10
78;55;275;52;10
79;55;282;52;11
80;55;291;50;12
81;55;299;49;11
82;55;311;50;11
83;55;320;51;11
84;56;329;50;11
85;56;343;49;11
86;56;348;51;13
87;56;362;50;15
88;56;369;50;16
89;56;378;50;16
90;58;385;50;16
91;59;400;49;18
92;59;411;47;18
93;59;421;47;19
94;59;436;47;19
95;59;444;47;20
96;59;452;46;21
97;59;458;46;21
98;59;465;43;21
99;60;477;40;21
100;60;474;37;24
101;60;471;35;26
102;60;473;35;28
103;61;473;34;28
104;61;477;34;31
105;61;477;34;32
106;61;477;33;34
107;61;463;33;39
108;62;453;30;39
109;62;437;29;42
110;62;424;28;43
111;62;404;27;46
112;63;389;25;49
113;64;368;24;49
114;65;349;24;53
115;65;333;23;53
116;65;315;23;56
117;65;299;23;58
118;65;284;23;59
119;66;275;18;62
120;66;256;16;61
121;66;238;15;64
122;66;222;13;68
123;66;205;13;70
124;66;187;11;72
125;66;166;8;74
126;68;148;8;74
127;68;138;5;74
128;69;125;5;75
129;69;111;5;75
130;69;102;4;74
131;69;97;4;76
132;71;92;3;75
133;71;80;2;76
134;71;67;1;77
135;72;56;1;77
136;72;47;1;77
137;73;43;1;79
138;73;39;1;79
139;73;33;1;81
140;74;28;1;82
141;74;22;1;81
142;74;17;0;82
143;74;15;0;82
144;74;13;0;83
145;75;12;0;83
146;76;9;0;83
147;76;9;0;83
148;77;7;0;83
149;77;5;0;83
150;77;5;0;83
151;78;3;0;82
152;78;2;0;82
153;78;2;0;82
154;78;0;0;82
155;79;0;0;81
156;79;0;0;81
157;79;0;0;81
158;80;0;0;81
159;80;0;0;81
160;80;0;0;81
161;80;0;0;80
162;81;0;0;79
163;84;0;0;79
164;84;0;0;79
165;84;0;0;79
166;85;0;0;79
167;85;0;0;79
168;86;0;0;79
169;86;0;0;78
170;87;0;0;78
171;88;0;0;78
172;88;0;0;77
173;88;0;0;77
174;88;0;0;76
175;88;0;0;76
176;88;0;0;76
177;88;0;0;74
178;89;0;0;74
179;89;0;0;73
180;89;0;0;73
181;89;0;0;72
182;90;0;0;72
183;90;0;0;72
184;90;0;0;72
185;90;0;0;72
186;91;0;0;72
187;92;0;0;72
188;94;0;0;72
189;94;0;0;72
190;94;0;0;72
191;94;0;0;72
192;94;0;0;72
193;94;0;0;72
194;94;0;0;71
195;95;0;0;70
196;95;0;0;70
197;95;0;0;70
198;95;0;0;70
199;95;0;0;70
200;95;0;0;70
201;96;0;0;69
202;96;0;0;68
203;96;0;0;68
204;96;0;0;66
205;97;0;0;66
206;98;0;0;66
207;98;0;0;66
208;99;0;0;66
209;99;0;0;66
210;100;0;0;66
211;100;0;0;66
212;100;0;0;66
213;100;0;0;66
214;100;0;0;66
215;100;0;0;66
