Timestep;Food;Prey1;Prey2;Predators
312;120;0;0;131
313;120;0;0;131
314;120;0;0;131
315;120;0;0;131
316;120;0;0;131
317;120;0;0;131
318;120;0;0;131
319;120;0;0;131
320;120;0;0;131
321;120;0;0;131
322;120;0;0;131
323;120;0;0;131
324;120;0;0;131
325;120;0;0;131
326;120;0;0;131
327;120;0;0;131
328;120;0;0;131
329;120;0;0;131
330;120;0;0;131
331;120;0;0;131
332;120;0;0;131
333;120;0;0;131
334;120;0;0;131
335;120;0;0;131
336;120;0;0;131
337;120;0;0;131
338;120;0;0;131
339;120;0;0;131
340;120;0;0;131
341;120;0;0;131
342;120;0;0;131
343;120;0;0;130
344;120;0;0;130
345;120;0;0;129
346;120;0;0;129
347;120;0;0;129
348;120;0;0;127
349;120;0;0;127
350;120;0;0;127
351;120;0;0;127
352;120;0;0;127
353;120;0;0;127
354;120;0;0;126
355;120;0;0;126
356;120;0;0;122
357;120;0;0;119
358;120;0;0;117
359;120;0;0;114
360;120;0;0;113
361;120;0;0;112
362;120;0;0;110
363;120;0;0;108
364;120;0;0;106
365;120;0;0;104
366;120;0;0;103
367;120;0;0;103
368;120;0;0;100
369;120;0;0;99
370;120;0;0;97
371;120;0;0;94
372;120;0;0;93
373;120;0;0;91
374;120;0;0;90
375;120;0;0;90
376;120;0;0;88
377;120;0;0;88
378;120;0;0;87
379;120;0;0;86
380;120;0;0;86
381;120;0;0;86
382;120;0;0;85
383;120;0;0;84
384;120;0;0;84
385;120;0;0;84
386;120;0;0;83
387;120;0;0;82
388;120;0;0;81
389;120;0;0;77
390;120;0;0;75
391;120;0;0;75
392;120;0;0;73
393;120;0;0;72
394;120;0;0;70
395;120;0;0;70
396;120;0;0;70
397;120;0;0;69
398;120;0;0;69
399;120;0;0;69
400;120;0;0;68
401;120;0;0;68
402;120;0;0;68
403;120;0;0;67
404;120;0;0;67
405;120;0;0;67
406;120;0;0;66
407;120;0;0;65
408;120;0;0;64
409;120;0;0;63
410;120;0;0;62
411;120;0;0;62
412;120;0;0;62
413;120;0;0;62
414;120;0;0;62
415;120;0;0;61
416;120;0;0;61
417;120;0;0;61
418;120;0;0;60
419;120;0;0;60
420;120;0;0;60
421;120;0;0;60
422;120;0;0;58
423;120;0;0;55
424;120;0;0;54
425;120;0;0;54
426;120;0;0;54
427;120;0;0;53
428;120;0;0;53
429;120;0;0;53
430;120;0;0;53
431;120;0;0;53
432;120;0;0;51
433;120;0;0;51
434;120;0;0;51
435;120;0;0;51
436;120;0;0;51
437;120;0;0;51
438;120;0;0;51
439;120;0;0;51
440;120;0;0;50
441;120;0;0;50
442;120;0;0;50
443;120;0;0;49
444;120;0;0;49
445;120;0;0;49
446;120;0;0;48
447;120;0;0;48
448;120;0;0;48
449;120;0;0;47
450;120;0;0;47
451;120;0;0;47
452;120;0;0;45
453;120;0;0;45
454;120;0;0;44
455;120;0;0;43
456;120;0;0;43
457;120;0;0;43
458;120;0;0;43
459;120;0;0;43
460;120;0;0;43
461;120;0;0;43
462;120;0;0;43
463;120;0;0;43
464;120;0;0;43
465;120;0;0;42
466;120;0;0;41
467;120;0;0;41
468;120;0;0;41
469;120;0;0;41
470;120;0;0;40
471;120;0;0;40
472;120;0;0;38
473;120;0;0;38
474;120;0;0;38
475;120;0;0;38
476;120;0;0;38
477;120;0;0;38
478;120;0;0;38
479;120;0;0;38
480;120;0;0;38
481;120;0;0;37
482;120;0;0;37
483;120;0;0;37
484;120;0;0;37
485;120;0;0;37
486;120;0;0;37
487;120;0;0;37
488;120;0;0;37
489;120;0;0;37
490;120;0;0;37
491;120;0;0;37
492;120;0;0;35
493;120;0;0;35
494;120;0;0;35
495;120;0;0;35
496;120;0;0;35
497;120;0;0;35
498;120;0;0;35
499;120;0;0;35
500;120;0;0;35
501;120;0;0;35
502;120;0;0;33
503;120;0;0;31
504;120;0;0;31
505;120;0;0;31
506;120;0;0;31
507;120;0;0;31
508;120;0;0;31
509;120;0;0;31
510;120;0;0;31
511;120;0;0;31
512;120;0;0;31
513;120;0;0;30
514;120;0;0;30
515;120;0;0;29
516;120;0;0;29
517;120;0;0;29
518;120;0;0;29
519;120;0;0;29
520;120;0;0;29
521;120;0;0;29
522;120;0;0;28
523;120;0;0;28
524;120;0;0;28
525;120;0;0;27
526;120;0;0;27
527;120;0;0;27
528;120;0;0;25
529;120;0;0;25
530;120;0;0;25
531;120;0;0;24
532;120;0;0;23
533;120;0;0;23
534;120;0;0;23
535;120;0;0;23
536;120;0;0;22
537;120;0;0;21
538;120;0;0;21
539;120;0;0;20
540;120;0;0;20
541;120;0;0;19
542;120;0;0;19
543;120;0;0;19
544;120;0;0;19
545;120;0;0;19
546;120;0;0;19
547;120;0;0;18
548;120;0;0;18
549;120;0;0;17
550;120;0;0;17
551;120;0;0;17
552;120;0;0;17
553;120;0;0;17
554;120;0;0;15
555;120;0;0;14
556;120;0;0;14
557;120;0;0;13
558;120;0;0;13
559;120;0;0;13
560;120;0;0;13
561;120;0;0;12
562;120;0;0;12
563;120;0;0;12
564;120;0;0;12
565;120;0;0;12
566;120;0;0;12
567;120;0;0;12
568;120;0;0;12
569;120;0;0;12
570;120;0;0;12
571;120;0;0;11
572;120;0;0;11
573;120;0;0;11
574;120;0;0;11
575;120;0;0;11
576;120;0;0;11
577;120;0;0;11
578;120;0;0;11
579;120;0;0;11
580;120;0;0;10
581;120;0;0;10
582;120;0;0;10
583;120;0;0;10
584;120;0;0;10
585;120;0;0;10
586;120;0;0;10
587;120;0;0;9
588;120;0;0;9
589;120;0;0;9
590;120;0;0;9
591;120;0;0;9
592;120;0;0;9
593;120;0;0;8
594;120;0;0;8
595;120;0;0;8
596;120;0;0;7
597;120;0;0;7
598;120;0;0;6
599;120;0;0;6
600;120;0;0;6
601;120;0;0;6
602;120;0;0;5
603;120;0;0;5
604;120;0;0;4
605;120;0;0;4
606;120;0;0;4
607;120;0;0;4
608;120;0;0;4
609;120;0;0;4
610;120;0;0;3
611;120;0;0;2
612;120;0;0;2
613;120;0;0;2
614;120;0;0;2
615;120;0;0;2
616;120;0;0;2
617;120;0;0;2
618;120;0;0;2
619;120;0;0;2
620;120;0;0;2
621;120;0;0;2
622;120;0;0;2
623;120;0;0;2
624;120;0;0;2
625;120;0;0;2
626;120;0;0;2
627;120;0;0;2
628;120;0;0;2
629;120;0;0;2
630;120;0;0;2
631;120;0;0;2
632;120;0;0;2
633;120;0;0;2
634;120;0;0;2
635;120;0;0;2
636;120;0;0;1
637;120;0;0;1
638;120;0;0;0
639;120;0;0;0
640;120;0;0;0
641;120;0;0;0
642;120;0;0;0
643;120;0;0;0
644;120;0;0;0
645;120;0;0;0
646;120;0;0;0
647;120;0;0;0
648;120;0;0;0
649;120;0;0;0
650;120;0;0;0
651;120;0;0;0
652;120;0;0;0
653;120;0;0;0
654;120;0;0;0
655;120;0;0;0
656;120;0;0;0
657;120;0;0;0
658;120;0;0;0
659;120;0;0;0
660;120;0;0;0
661;120;0;0;0
662;120;0;0;0
663;120;0;0;0
664;120;0;0;0
665;120;0;0;0
666;120;0;0;0
667;120;0;0;0
