Timestep;Food;Prey1;Prey2;Predators
197;120;0;0;147
198;120;0;0;147
199;120;0;0;147
200;120;0;0;147
201;120;0;0;147
202;120;0;0;147
203;120;0;0;147
204;120;0;0;147
205;120;0;0;147
206;120;0;0;147
207;120;0;0;147
208;120;0;0;147
209;120;0;0;147
210;120;0;0;147
211;120;0;0;147
212;120;0;0;147
213;120;0;0;147
214;120;0;0;147
215;120;0;0;147
216;120;0;0;147
217;120;0;0;147
218;120;0;0;147
219;120;0;0;147
220;120;0;0;147
221;120;0;0;147
222;120;0;0;147
223;120;0;0;147
224;120;0;0;147
225;120;0;0;147
226;120;0;0;147
227;120;0;0;147
228;120;0;0;147
229;120;0;0;147
230;120;0;0;147
231;120;0;0;147
232;120;0;0;147
233;120;0;0;147
234;120;0;0;147
235;120;0;0;147
236;120;0;0;147
237;120;0;0;147
238;120;0;0;147
239;120;0;0;147
240;120;0;0;147
241;120;0;0;147
242;120;0;0;147
243;120;0;0;147
244;120;0;0;147
245;120;0;0;147
246;120;0;0;147
247;120;0;0;147
248;120;0;0;147
249;120;0;0;146
250;120;0;0;146
251;120;0;0;146
252;120;0;0;146
253;120;0;0;146
254;120;0;0;146
255;120;0;0;146
256;120;0;0;145
257;120;0;0;144
258;120;0;0;143
259;120;0;0;142
260;120;0;0;138
261;120;0;0;137
262;120;0;0;134
263;120;0;0;133
264;120;0;0;132
265;120;0;0;131
266;120;0;0;131
267;120;0;0;129
268;120;0;0;125
269;120;0;0;124
270;120;0;0;121
271;120;0;0;120
272;120;0;0;120
273;120;0;0;117
274;120;0;0;116
275;120;0;0;116
276;120;0;0;115
277;120;0;0;114
278;120;0;0;111
279;120;0;0;108
280;120;0;0;106
281;120;0;0;105
282;120;0;0;102
283;120;0;0;102
284;120;0;0;101
285;120;0;0;100
286;120;0;0;100
287;120;0;0;99
288;120;0;0;97
289;120;0;0;96
290;120;0;0;95
291;120;0;0;94
292;120;0;0;94
293;120;0;0;93
294;120;0;0;92
295;120;0;0;92
296;120;0;0;92
297;120;0;0;91
298;120;0;0;90
299;120;0;0;90
300;120;0;0;89
301;120;0;0;89
302;120;0;0;88
303;120;0;0;88
304;120;0;0;88
305;120;0;0;87
306;120;0;0;87
307;120;0;0;85
308;120;0;0;84
309;120;0;0;84
310;120;0;0;84
311;120;0;0;84
312;120;0;0;84
313;120;0;0;84
314;120;0;0;84
315;120;0;0;84
316;120;0;0;84
317;120;0;0;83
318;120;0;0;81
319;120;0;0;81
320;120;0;0;80
321;120;0;0;80
322;120;0;0;80
323;120;0;0;79
324;120;0;0;79
325;120;0;0;79
326;120;0;0;79
327;120;0;0;79
328;120;0;0;78
329;120;0;0;77
330;120;0;0;76
331;120;0;0;76
332;120;0;0;76
333;120;0;0;74
334;120;0;0;74
335;120;0;0;74
336;120;0;0;74
337;120;0;0;73
338;120;0;0;72
339;120;0;0;71
340;120;0;0;71
341;120;0;0;70
342;120;0;0;68
343;120;0;0;68
344;120;0;0;68
345;120;0;0;68
346;120;0;0;68
347;120;0;0;68
348;120;0;0;67
349;120;0;0;67
350;120;0;0;66
351;120;0;0;66
352;120;0;0;66
353;120;0;0;64
354;120;0;0;64
355;120;0;0;64
356;120;0;0;64
357;120;0;0;64
358;120;0;0;63
359;120;0;0;61
360;120;0;0;61
361;120;0;0;61
362;120;0;0;61
363;120;0;0;58
364;120;0;0;57
365;120;0;0;57
366;120;0;0;54
367;120;0;0;53
368;120;0;0;53
369;120;0;0;52
370;120;0;0;52
371;120;0;0;52
372;120;0;0;52
373;120;0;0;52
374;120;0;0;52
375;120;0;0;52
376;120;0;0;52
377;120;0;0;52
378;120;0;0;52
379;120;0;0;52
380;120;0;0;52
381;120;0;0;52
382;120;0;0;52
383;120;0;0;52
384;120;0;0;51
385;120;0;0;51
386;120;0;0;51
387;120;0;0;50
388;120;0;0;50
389;120;0;0;50
390;120;0;0;49
391;120;0;0;48
392;120;0;0;48
393;120;0;0;48
394;120;0;0;47
395;120;0;0;47
396;120;0;0;46
397;120;0;0;46
398;120;0;0;46
399;120;0;0;46
400;120;0;0;46
401;120;0;0;46
402;120;0;0;46
403;120;0;0;45
404;120;0;0;45
405;120;0;0;45
406;120;0;0;44
407;120;0;0;44
408;120;0;0;40
409;120;0;0;40
410;120;0;0;39
411;120;0;0;39
412;120;0;0;37
413;120;0;0;36
414;120;0;0;36
415;120;0;0;36
416;120;0;0;36
417;120;0;0;34
418;120;0;0;33
419;120;0;0;33
420;120;0;0;33
421;120;0;0;31
422;120;0;0;31
423;120;0;0;29
424;120;0;0;29
425;120;0;0;29
426;120;0;0;28
427;120;0;0;28
428;120;0;0;27
429;120;0;0;27
430;120;0;0;27
431;120;0;0;26
432;120;0;0;26
433;120;0;0;26
434;120;0;0;26
435;120;0;0;24
436;120;0;0;23
437;120;0;0;23
438;120;0;0;23
439;120;0;0;23
440;120;0;0;23
441;120;0;0;21
442;120;0;0;20
443;120;0;0;20
444;120;0;0;20
445;120;0;0;20
446;120;0;0;20
447;120;0;0;20
448;120;0;0;20
449;120;0;0;20
450;120;0;0;20
451;120;0;0;20
452;120;0;0;20
453;120;0;0;19
454;120;0;0;19
455;120;0;0;19
456;120;0;0;19
457;120;0;0;19
458;120;0;0;19
459;120;0;0;19
460;120;0;0;19
461;120;0;0;19
462;120;0;0;19
463;120;0;0;18
464;120;0;0;18
465;120;0;0;17
466;120;0;0;17
467;120;0;0;16
468;120;0;0;16
469;120;0;0;16
470;120;0;0;16
471;120;0;0;15
472;120;0;0;15
473;120;0;0;15
474;120;0;0;15
475;120;0;0;14
476;120;0;0;14
477;120;0;0;14
478;120;0;0;13
479;120;0;0;13
480;120;0;0;13
481;120;0;0;13
482;120;0;0;13
483;120;0;0;12
484;120;0;0;11
485;120;0;0;11
486;120;0;0;11
487;120;0;0;11
488;120;0;0;11
489;120;0;0;11
490;120;0;0;11
491;120;0;0;11
492;120;0;0;11
493;120;0;0;11
494;120;0;0;10
495;120;0;0;10
496;120;0;0;9
497;120;0;0;9
498;120;0;0;9
499;120;0;0;9
500;120;0;0;8
501;120;0;0;5
502;120;0;0;5
503;120;0;0;5
504;120;0;0;5
505;120;0;0;4
506;120;0;0;4
507;120;0;0;4
508;120;0;0;3
509;120;0;0;3
510;120;0;0;3
511;120;0;0;3
512;120;0;0;3
513;120;0;0;3
514;120;0;0;3
515;120;0;0;2
516;120;0;0;2
517;120;0;0;2
518;120;0;0;2
519;120;0;0;2
520;120;0;0;1
521;120;0;0;1
522;120;0;0;1
523;120;0;0;1
524;120;0;0;1
525;120;0;0;1
526;120;0;0;1
527;120;0;0;0
528;120;0;0;0
529;120;0;0;0
530;120;0;0;0
531;120;0;0;0
532;120;0;0;0
533;120;0;0;0
534;120;0;0;0
535;120;0;0;0
536;120;0;0;0
537;120;0;0;0
538;120;0;0;0
539;120;0;0;0
540;120;0;0;0
541;120;0;0;0
542;120;0;0;0
543;120;0;0;0
544;120;0;0;0
545;120;0;0;0
546;120;0;0;0
547;120;0;0;0
548;120;0;0;0
549;120;0;0;0
550;120;0;0;0
551;120;0;0;0
552;120;0;0;0
553;120;0;0;0
554;120;0;0;0
555;120;0;0;0
556;120;0;0;0
557;120;0;0;0
558;120;0;0;0
559;120;0;0;0
560;120;0;0;0
561;120;0;0;0
562;120;0;0;0
563;120;0;0;0
564;120;0;0;0
565;120;0;0;0
566;120;0;0;0
567;120;0;0;0
568;120;0;0;0
569;120;0;0;0
570;120;0;0;0
571;120;0;0;0
572;120;0;0;0
573;120;0;0;0
574;120;0;0;0
575;120;0;0;0
576;120;0;0;0
577;120;0;0;0
578;120;0;0;0
579;120;0;0;0
580;120;0;0;0
581;120;0;0;0
582;120;0;0;0
583;120;0;0;0
584;120;0;0;0
585;120;0;0;0
586;120;0;0;0
587;120;0;0;0
588;120;0;0;0
589;120;0;0;0
590;120;0;0;0
591;120;0;0;0
592;120;0;0;0
593;120;0;0;0
594;120;0;0;0
595;120;0;0;0
596;120;0;0;0
597;120;0;0;0
598;120;0;0;0
599;120;0;0;0
600;120;0;0;0
601;120;0;0;0
602;120;0;0;0
603;120;0;0;0
604;120;0;0;0
605;120;0;0;0
606;120;0;0;0
607;120;0;0;0
608;120;0;0;0
609;120;0;0;0
610;120;0;0;0
611;120;0;0;0
612;120;0;0;0
613;120;0;0;0
614;120;0;0;0
615;120;0;0;0
616;120;0;0;0
617;120;0;0;0
618;120;0;0;0
619;120;0;0;0
620;120;0;0;0
621;120;0;0;0
622;120;0;0;0
