Timestep;Food;Prey1;Prey2;Predators
198;88;64;53;20
199;88;59;54;20
200;88;60;53;20
201;89;60;50;20
202;89;57;51;20
203;89;55;47;21
204;89;54;46;21
205;89;51;44;21
206;90;46;43;21
207;91;43;42;21
208;91;40;43;21
209;94;38;40;23
210;95;37;37;24
211;96;34;36;25
212;98;33;36;25
213;99;31;34;26
214;99;31;30;26
215;100;30;30;26
216;101;27;30;26
217;101;26;29;26
218;102;27;29;26
219;102;25;28;26
220;104;24;25;26
221;104;24;24;26
222;104;22;22;26
223;104;21;20;26
224;106;20;17;26
225;108;20;13;26
226;108;20;14;26
227;108;18;13;27
228;109;18;13;27
229;109;18;13;27
230;110;17;13;27
231;112;16;13;27
232;112;15;12;27
233;112;15;12;27
234;113;14;13;27
235;114;14;10;27
236;116;15;9;27
237;116;15;7;27
238;116;14;7;27
239;117;14;7;27
240;119;13;7;27
241;119;12;6;27
242;119;11;6;27
243;119;10;6;27
244;119;9;6;27
245;120;9;6;27
246;120;9;6;27
247;120;9;5;27
248;120;9;5;27
249;120;9;5;27
250;120;8;5;27
251;120;6;4;27
252;120;5;3;27
253;120;3;1;27
254;120;3;1;27
255;120;3;0;28
256;120;2;0;28
257;120;1;0;28
258;120;1;0;28
259;120;0;0;28
260;120;0;0;28
261;120;0;0;28
262;120;0;0;28
263;120;0;0;28
264;120;0;0;28
265;120;0;0;28
266;120;0;0;28
267;120;0;0;28
268;120;0;0;28
269;120;0;0;28
270;120;0;0;28
271;120;0;0;28
272;120;0;0;28
273;120;0;0;28
274;120;0;0;28
275;120;0;0;28
276;120;0;0;28
277;120;0;0;28
278;120;0;0;28
279;120;0;0;28
280;120;0;0;28
281;120;0;0;28
282;120;0;0;28
283;120;0;0;28
284;120;0;0;28
285;120;0;0;28
286;120;0;0;28
287;120;0;0;28
288;120;0;0;28
289;120;0;0;28
290;120;0;0;28
291;120;0;0;28
292;120;0;0;28
293;120;0;0;28
294;120;0;0;28
295;120;0;0;28
296;120;0;0;28
297;120;0;0;28
298;120;0;0;28
299;120;0;0;28
300;120;0;0;28
301;120;0;0;28
302;120;0;0;28
303;120;0;0;28
304;120;0;0;28
305;120;0;0;28
306;120;0;0;28
307;120;0;0;28
308;120;0;0;28
309;120;0;0;28
310;120;0;0;28
311;120;0;0;28
312;120;0;0;28
313;120;0;0;28
314;120;0;0;28
315;120;0;0;28
316;120;0;0;28
317;120;0;0;28
318;120;0;0;28
319;120;0;0;28
320;120;0;0;28
321;120;0;0;28
322;120;0;0;28
323;120;0;0;28
324;120;0;0;28
325;120;0;0;28
326;120;0;0;28
327;120;0;0;28
328;120;0;0;28
329;120;0;0;28
330;120;0;0;28
331;120;0;0;28
332;120;0;0;28
333;120;0;0;28
334;120;0;0;28
335;120;0;0;28
336;120;0;0;28
337;120;0;0;28
338;120;0;0;28
339;120;0;0;28
340;120;0;0;28
341;120;0;0;28
342;120;0;0;28
343;120;0;0;28
344;120;0;0;27
345;120;0;0;27
346;120;0;0;27
347;120;0;0;27
348;120;0;0;27
349;120;0;0;27
350;120;0;0;27
351;120;0;0;27
352;120;0;0;27
353;120;0;0;27
354;120;0;0;27
355;120;0;0;27
356;120;0;0;27
357;120;0;0;27
358;120;0;0;27
359;120;0;0;27
360;120;0;0;27
361;120;0;0;26
362;120;0;0;26
363;120;0;0;26
364;120;0;0;26
365;120;0;0;26
366;120;0;0;26
367;120;0;0;25
368;120;0;0;25
369;120;0;0;25
370;120;0;0;25
371;120;0;0;25
372;120;0;0;25
373;120;0;0;24
374;120;0;0;24
375;120;0;0;23
376;120;0;0;23
377;120;0;0;23
378;120;0;0;23
379;120;0;0;23
380;120;0;0;23
381;120;0;0;23
382;120;0;0;23
383;120;0;0;23
384;120;0;0;23
385;120;0;0;23
386;120;0;0;23
387;120;0;0;23
388;120;0;0;23
389;120;0;0;22
390;120;0;0;22
391;120;0;0;22
392;120;0;0;22
393;120;0;0;22
394;120;0;0;22
395;120;0;0;22
396;120;0;0;22
397;120;0;0;22
398;120;0;0;22
399;120;0;0;22
400;120;0;0;22
401;120;0;0;22
402;120;0;0;22
403;120;0;0;22
404;120;0;0;22
405;120;0;0;22
406;120;0;0;22
407;120;0;0;22
408;120;0;0;21
409;120;0;0;21
410;120;0;0;21
411;120;0;0;21
412;120;0;0;21
413;120;0;0;21
414;120;0;0;21
415;120;0;0;21
416;120;0;0;21
417;120;0;0;21
418;120;0;0;21
419;120;0;0;21
420;120;0;0;21
421;120;0;0;21
422;120;0;0;21
423;120;0;0;21
424;120;0;0;21
425;120;0;0;21
426;120;0;0;21
427;120;0;0;21
428;120;0;0;21
429;120;0;0;21
430;120;0;0;21
431;120;0;0;21
432;120;0;0;21
433;120;0;0;21
434;120;0;0;19
435;120;0;0;19
436;120;0;0;19
437;120;0;0;19
438;120;0;0;19
439;120;0;0;19
440;120;0;0;19
441;120;0;0;19
442;120;0;0;19
443;120;0;0;19
444;120;0;0;19
445;120;0;0;19
446;120;0;0;19
447;120;0;0;19
448;120;0;0;19
449;120;0;0;19
450;120;0;0;19
451;120;0;0;19
452;120;0;0;19
453;120;0;0;19
454;120;0;0;19
455;120;0;0;19
456;120;0;0;19
457;120;0;0;19
458;120;0;0;19
459;120;0;0;19
460;120;0;0;19
461;120;0;0;19
462;120;0;0;19
463;120;0;0;19
464;120;0;0;19
465;120;0;0;19
466;120;0;0;19
467;120;0;0;19
468;120;0;0;19
469;120;0;0;19
470;120;0;0;19
471;120;0;0;19
472;120;0;0;19
473;120;0;0;19
474;120;0;0;19
475;120;0;0;19
476;120;0;0;19
477;120;0;0;19
478;120;0;0;19
479;120;0;0;19
480;120;0;0;19
481;120;0;0;19
482;120;0;0;19
483;120;0;0;19
484;120;0;0;19
485;120;0;0;19
486;120;0;0;19
487;120;0;0;19
488;120;0;0;19
489;120;0;0;19
490;120;0;0;19
491;120;0;0;19
492;120;0;0;19
493;120;0;0;19
494;120;0;0;19
495;120;0;0;19
496;120;0;0;19
497;120;0;0;19
498;120;0;0;19
499;120;0;0;19
500;120;0;0;19
501;120;0;0;19
502;120;0;0;19
503;120;0;0;19
504;120;0;0;18
505;120;0;0;18
506;120;0;0;18
507;120;0;0;18
508;120;0;0;18
509;120;0;0;18
510;120;0;0;18
511;120;0;0;18
512;120;0;0;18
513;120;0;0;18
514;120;0;0;18
515;120;0;0;18
516;120;0;0;18
517;120;0;0;18
518;120;0;0;18
519;120;0;0;18
520;120;0;0;18
521;120;0;0;18
522;120;0;0;18
523;120;0;0;18
524;120;0;0;18
525;120;0;0;17
526;120;0;0;17
527;120;0;0;17
528;120;0;0;17
529;120;0;0;16
530;120;0;0;16
531;120;0;0;16
532;120;0;0;16
533;120;0;0;16
534;120;0;0;16
535;120;0;0;16
536;120;0;0;16
537;120;0;0;16
538;120;0;0;16
539;120;0;0;16
540;120;0;0;16
541;120;0;0;16
542;120;0;0;16
543;120;0;0;16
544;120;0;0;16
545;120;0;0;16
546;120;0;0;16
547;120;0;0;16
548;120;0;0;16
549;120;0;0;16
550;120;0;0;16
551;120;0;0;16
552;120;0;0;16
553;120;0;0;16
554;120;0;0;16
555;120;0;0;16
556;120;0;0;16
557;120;0;0;16
558;120;0;0;16
559;120;0;0;16
560;120;0;0;16
561;120;0;0;16
562;120;0;0;16
563;120;0;0;16
564;120;0;0;16
565;120;0;0;16
566;120;0;0;15
567;120;0;0;15
568;120;0;0;15
569;120;0;0;15
570;120;0;0;15
571;120;0;0;15
572;120;0;0;15
573;120;0;0;14
574;120;0;0;14
575;120;0;0;14
576;120;0;0;14
577;120;0;0;14
578;120;0;0;13
579;120;0;0;13
580;120;0;0;13
581;120;0;0;13
582;120;0;0;13
583;120;0;0;13
584;120;0;0;13
585;120;0;0;13
586;120;0;0;13
587;120;0;0;13
588;120;0;0;12
589;120;0;0;12
590;120;0;0;12
591;120;0;0;12
592;120;0;0;12
593;120;0;0;12
594;120;0;0;12
595;120;0;0;12
596;120;0;0;12
597;120;0;0;12
598;120;0;0;12
599;120;0;0;12
600;120;0;0;12
601;120;0;0;11
602;120;0;0;10
603;120;0;0;10
604;120;0;0;10
605;120;0;0;10
606;120;0;0;10
607;120;0;0;10
608;120;0;0;10
609;120;0;0;10
610;120;0;0;10
611;120;0;0;10
612;120;0;0;10
613;120;0;0;10
614;120;0;0;10
615;120;0;0;10
616;120;0;0;10
617;120;0;0;10
618;120;0;0;10
619;120;0;0;10
620;120;0;0;10
621;120;0;0;10
622;120;0;0;10
623;120;0;0;10
624;120;0;0;10
625;120;0;0;10
626;120;0;0;10
627;120;0;0;10
628;120;0;0;10
629;120;0;0;10
630;120;0;0;10
631;120;0;0;10
632;120;0;0;10
633;120;0;0;10
634;120;0;0;10
635;120;0;0;10
636;120;0;0;10
637;120;0;0;10
638;120;0;0;10
639;120;0;0;10
640;120;0;0;10
641;120;0;0;10
642;120;0;0;10
643;120;0;0;10
644;120;0;0;9
645;120;0;0;9
646;120;0;0;9
647;120;0;0;9
648;120;0;0;9
649;120;0;0;9
650;120;0;0;9
651;120;0;0;9
652;120;0;0;9
653;120;0;0;9
654;120;0;0;9
655;120;0;0;9
656;120;0;0;9
657;120;0;0;9
658;120;0;0;8
659;120;0;0;8
660;120;0;0;8
661;120;0;0;8
662;120;0;0;8
663;120;0;0;8
664;120;0;0;8
665;120;0;0;8
666;120;0;0;8
667;120;0;0;7
668;120;0;0;6
669;120;0;0;6
670;120;0;0;6
671;120;0;0;6
672;120;0;0;6
673;120;0;0;6
674;120;0;0;6
675;120;0;0;6
676;120;0;0;6
677;120;0;0;6
678;120;0;0;6
679;120;0;0;6
680;120;0;0;6
681;120;0;0;6
682;120;0;0;6
683;120;0;0;6
684;120;0;0;6
685;120;0;0;6
686;120;0;0;6
687;120;0;0;6
688;120;0;0;6
689;120;0;0;6
690;120;0;0;6
691;120;0;0;6
692;120;0;0;6
693;120;0;0;6
694;120;0;0;6
695;120;0;0;6
696;120;0;0;6
697;120;0;0;6
698;120;0;0;6
699;120;0;0;6
700;120;0;0;6
701;120;0;0;6
702;120;0;0;6
703;120;0;0;6
704;120;0;0;6
705;120;0;0;6
706;120;0;0;6
707;120;0;0;6
708;120;0;0;6
709;120;0;0;6
710;120;0;0;6
711;120;0;0;6
712;120;0;0;6
713;120;0;0;6
714;120;0;0;6
715;120;0;0;6
716;120;0;0;6
717;120;0;0;6
718;120;0;0;6
719;120;0;0;6
720;120;0;0;6
721;120;0;0;6
722;120;0;0;6
723;120;0;0;6
724;120;0;0;6
725;120;0;0;6
726;120;0;0;6
727;120;0;0;6
728;120;0;0;5
729;120;0;0;5
730;120;0;0;5
731;120;0;0;5
732;120;0;0;5
733;120;0;0;5
734;120;0;0;5
735;120;0;0;5
736;120;0;0;3
737;120;0;0;3
738;120;0;0;3
739;120;0;0;3
740;120;0;0;3
741;120;0;0;3
742;120;0;0;2
743;120;0;0;1
744;120;0;0;1
745;120;0;0;1
746;120;0;0;1
747;120;0;0;1
748;120;0;0;1
749;120;0;0;1
750;120;0;0;1
751;120;0;0;1
752;120;0;0;1
753;120;0;0;1
754;120;0;0;1
755;120;0;0;1
756;120;0;0;1
757;120;0;0;1
758;120;0;0;1
759;120;0;0;1
760;120;0;0;1
761;120;0;0;1
762;120;0;0;1
763;120;0;0;1
764;120;0;0;1
765;120;0;0;1
766;120;0;0;1
767;120;0;0;1
768;120;0;0;1
769;120;0;0;1
770;120;0;0;1
771;120;0;0;1
772;120;0;0;1
773;120;0;0;1
774;120;0;0;1
775;120;0;0;1
776;120;0;0;1
777;120;0;0;1
778;120;0;0;1
779;120;0;0;1
780;120;0;0;1
781;120;0;0;1
782;120;0;0;1
783;120;0;0;1
784;120;0;0;1
785;120;0;0;1
786;120;0;0;1
787;120;0;0;0
788;120;0;0;0
789;120;0;0;0
