Timestep;Food;Prey1;Prey2;Predators
148;99;1676;111;30
149;100;1690;110;31
150;101;1698;107;32
151;102;1703;106;33
152;103;1717;106;37
153;103;1736;104;40
154;103;1747;104;41
155;103;1759;102;47
156;103;1765;99;48
157;103;1767;97;49
158;103;1761;97;52
159;104;1762;94;55
160;105;1753;94;56
161;105;1740;94;61
162;105;1731;92;71
163;105;1703;89;72
164;106;1680;88;82
165;106;1649;85;84
166;106;1624;83;87
167;107;1596;79;89
168;107;1566;73;92
169;107;1526;71;96
170;108;1498;66;103
171;108;1460;63;113
172;108;1406;61;121
173;109;1340;57;128
174;110;1295;54;132
175;111;1239;50;139
176;111;1179;47;144
177;111;1117;43;152
178;112;1055;42;159
179;112;982;37;165
180;112;915;37;174
181;113;840;33;177
182;114;781;28;183
183;114;710;26;188
184;114;639;23;192
185;114;581;18;199
186;114;518;15;208
187;114;467;13;215
188;114;412;13;219
189;115;366;12;222
190;115;326;12;222
191;115;291;11;225
192;118;259;9;231
193;118;230;7;233
194;119;203;4;236
195;119;176;3;239
196;120;157;3;241
197;120;141;3;244
198;120;126;3;247
199;120;113;1;247
200;120;97;1;250
201;120;89;0;251
202;120;81;0;251
203;120;73;0;252
204;120;63;0;253
205;120;57;0;254
206;120;48;0;256
207;120;36;0;258
208;120;30;0;258
209;120;25;0;258
210;120;23;0;258
211;120;20;0;258
212;120;19;0;258
213;120;17;0;258
214;120;15;0;258
215;120;12;0;258
216;120;11;0;259
217;120;9;0;259
218;120;7;0;259
219;120;6;0;260
220;120;5;0;260
221;120;4;0;260
222;120;3;0;260
223;120;2;0;260
224;120;1;0;260
225;120;0;0;260
226;120;0;0;260
227;120;0;0;260
228;120;0;0;260
229;120;0;0;260
230;120;0;0;260
231;120;0;0;260
232;120;0;0;260
233;120;0;0;260
234;120;0;0;260
235;120;0;0;260
236;120;0;0;260
237;120;0;0;260
238;120;0;0;260
239;120;0;0;260
240;120;0;0;260
241;120;0;0;260
242;120;0;0;260
243;120;0;0;260
244;120;0;0;260
245;120;0;0;260
246;120;0;0;260
247;120;0;0;260
248;120;0;0;260
249;120;0;0;260
250;120;0;0;260
251;120;0;0;260
252;120;0;0;260
253;120;0;0;260
254;120;0;0;260
255;120;0;0;260
256;120;0;0;260
257;120;0;0;260
258;120;0;0;260
259;120;0;0;260
260;120;0;0;260
261;120;0;0;260
262;120;0;0;260
263;120;0;0;260
264;120;0;0;260
265;120;0;0;260
266;120;0;0;260
267;120;0;0;260
268;120;0;0;260
269;120;0;0;260
270;120;0;0;260
271;120;0;0;260
272;120;0;0;260
273;120;0;0;260
274;120;0;0;260
275;120;0;0;260
276;120;0;0;260
277;120;0;0;260
278;120;0;0;260
279;120;0;0;260
280;120;0;0;260
281;120;0;0;260
282;120;0;0;260
283;120;0;0;260
284;120;0;0;260
285;120;0;0;260
286;120;0;0;260
287;120;0;0;260
288;120;0;0;260
289;120;0;0;260
290;120;0;0;260
291;120;0;0;260
292;120;0;0;260
293;120;0;0;260
294;120;0;0;260
295;120;0;0;260
296;120;0;0;260
297;120;0;0;260
298;120;0;0;259
299;120;0;0;258
300;120;0;0;257
301;120;0;0;257
302;120;0;0;256
303;120;0;0;256
304;120;0;0;255
305;120;0;0;255
306;120;0;0;255
307;120;0;0;253
308;120;0;0;251
309;120;0;0;251
310;120;0;0;251
311;120;0;0;250
312;120;0;0;248
313;120;0;0;246
314;120;0;0;242
315;120;0;0;241
316;120;0;0;239
317;120;0;0;239
318;120;0;0;235
319;120;0;0;230
320;120;0;0;221
321;120;0;0;215
322;120;0;0;213
323;120;0;0;210
324;120;0;0;209
325;120;0;0;208
326;120;0;0;202
327;120;0;0;200
328;120;0;0;197
329;120;0;0;194
330;120;0;0;190
331;120;0;0;188
332;120;0;0;187
333;120;0;0;187
334;120;0;0;183
335;120;0;0;182
336;120;0;0;181
337;120;0;0;178
338;120;0;0;175
339;120;0;0;173
340;120;0;0;171
341;120;0;0;169
342;120;0;0;167
343;120;0;0;166
344;120;0;0;165
345;120;0;0;163
346;120;0;0;162
347;120;0;0;162
348;120;0;0;161
349;120;0;0;160
350;120;0;0;158
351;120;0;0;158
352;120;0;0;158
353;120;0;0;157
354;120;0;0;157
355;120;0;0;156
356;120;0;0;156
357;120;0;0;156
358;120;0;0;155
359;120;0;0;154
360;120;0;0;153
361;120;0;0;151
362;120;0;0;151
363;120;0;0;148
364;120;0;0;146
365;120;0;0;146
366;120;0;0;146
367;120;0;0;145
368;120;0;0;145
369;120;0;0;145
370;120;0;0;145
371;120;0;0;144
372;120;0;0;143
373;120;0;0;143
374;120;0;0;141
375;120;0;0;141
376;120;0;0;141
377;120;0;0;140
378;120;0;0;140
379;120;0;0;139
380;120;0;0;139
381;120;0;0;138
382;120;0;0;138
383;120;0;0;137
384;120;0;0;136
385;120;0;0;135
386;120;0;0;135
387;120;0;0;133
388;120;0;0;132
389;120;0;0;132
390;120;0;0;132
391;120;0;0;132
392;120;0;0;131
393;120;0;0;129
394;120;0;0;128
395;120;0;0;125
396;120;0;0;125
397;120;0;0;125
398;120;0;0;125
399;120;0;0;124
400;120;0;0;123
401;120;0;0;120
402;120;0;0;120
403;120;0;0;117
404;120;0;0;117
405;120;0;0;111
406;120;0;0;111
407;120;0;0;110
408;120;0;0;108
409;120;0;0;108
410;120;0;0;108
411;120;0;0;106
412;120;0;0;105
413;120;0;0;105
414;120;0;0;105
415;120;0;0;105
416;120;0;0;104
417;120;0;0;103
418;120;0;0;103
419;120;0;0;102
420;120;0;0;101
421;120;0;0;100
422;120;0;0;100
423;120;0;0;98
424;120;0;0;97
425;120;0;0;97
426;120;0;0;96
427;120;0;0;95
428;120;0;0;95
429;120;0;0;95
430;120;0;0;94
431;120;0;0;94
432;120;0;0;94
433;120;0;0;94
434;120;0;0;93
435;120;0;0;93
436;120;0;0;92
437;120;0;0;90
438;120;0;0;90
439;120;0;0;87
440;120;0;0;87
441;120;0;0;87
442;120;0;0;87
443;120;0;0;87
444;120;0;0;86
445;120;0;0;84
446;120;0;0;80
447;120;0;0;80
448;120;0;0;79
449;120;0;0;79
450;120;0;0;78
451;120;0;0;78
452;120;0;0;76
453;120;0;0;76
454;120;0;0;76
455;120;0;0;76
456;120;0;0;76
457;120;0;0;74
458;120;0;0;72
459;120;0;0;70
460;120;0;0;70
461;120;0;0;68
462;120;0;0;67
463;120;0;0;67
464;120;0;0;63
465;120;0;0;62
466;120;0;0;62
467;120;0;0;62
468;120;0;0;62
469;120;0;0;59
470;120;0;0;58
471;120;0;0;57
472;120;0;0;57
473;120;0;0;57
474;120;0;0;57
475;120;0;0;57
476;120;0;0;55
477;120;0;0;55
478;120;0;0;53
479;120;0;0;53
480;120;0;0;53
481;120;0;0;53
482;120;0;0;53
483;120;0;0;53
484;120;0;0;53
485;120;0;0;51
486;120;0;0;51
487;120;0;0;51
488;120;0;0;50
489;120;0;0;50
490;120;0;0;49
491;120;0;0;48
492;120;0;0;48
493;120;0;0;48
494;120;0;0;47
495;120;0;0;46
496;120;0;0;45
497;120;0;0;45
498;120;0;0;45
499;120;0;0;45
500;120;0;0;45
501;120;0;0;45
502;120;0;0;45
503;120;0;0;44
504;120;0;0;41
505;120;0;0;41
506;120;0;0;40
507;120;0;0;40
508;120;0;0;39
509;120;0;0;38
510;120;0;0;38
511;120;0;0;38
512;120;0;0;37
513;120;0;0;37
514;120;0;0;37
515;120;0;0;37
516;120;0;0;36
517;120;0;0;36
518;120;0;0;35
519;120;0;0;35
520;120;0;0;33
521;120;0;0;33
